OBV3DaySlope,OBV4DaySlope,OBV5DaySlope,AD3DaySlope,AD4DaySlope,AD5DaySlope,SlowSto1DaySlope,VIXClose,VIX1DaySlope,VIX1DayPercentSlope,BuySell
4777635000,1546656000,1553531000,1601010936,2168956139,1308917153,12.08459361,21.99,-3.210001,-12.7380987,1
3906665000,4314156000,2314663000,2220445225,2011141734,2253061603,8.685801654,18.57,-3.42,-15.55252387,1
3659150000,3873247000,4156047000,3368608248,2746985957,2431936719,18.76637639,16.08,-2.49,-13.40872375,1
112580000,1465620000,2339528000,18389348.61,1291201386,1569255479,-7.13496763,17.870001,1.790001,11.13184701,1
13660000,828130000,1491640000,-1303024186,-37139469.68,829911494.6,11.9385518,16.530001,-1.34,-7.498600588,1
3433815000,1310635000,1421290000,1958465227,180832865.9,530136992.9,6.928505369,16.110001,-0.42,-2.540834692,1
-230240000,1306469000,600131000,2394103854,2040587116,828124912.3,-1.485373291,16.040001,-0.07,-0.434512698,1
57200000,603948000,1350358000,2793348023,2725783917,2379546071,11.79257142,14.39,-1.650001,-10.28678864,1
-43545000,-722459000,-98074000,2174572696,2250100431,2386140224,-1.384693017,15.15,0.76,5.281445448,1
-77100000,675683000,-16669000,1449975265,2035551698,2132243854,6.218517871,14.52,-0.63,-4.158415842,1
3939220000,1600042000,1542850000,3212835757,2356873586,2444958434,11.78249135,14.03,-0.49,-3.374655647,1
368425000,1726129000,904374000,1695245679,2100527587,1900655529,-2.653710736,14.73,0.7,4.989308624,1
-3755850000,-1321367000,147033000,537165986,1505670003,1839049833,-2.801808167,14.89,0.16,1.086218601,1
-94835000,-1519159000,-641734000,2755419707,1594462018,1887699352,5.628054028,14.17,-0.72,-4.83546004,1
3718180000,1420689000,-34035000,3544375113,3058798407,2183700381,0.247080352,13.67,-0.5,-3.52858151,1
3687025000,3709169000,2180512000,2650638390,3020336541,2871298261,-0.905860009,13.12,-0.55,-4.023408925,1
3494610000,3568125000,3622521000,2382004455,2656001911,2900679505,0.893718971,12.67,-0.45,-3.429878049,1
-8155000,-1809358000,-2639257000,-431897042.5,-1530103717,-2275254308,25.07257155,19.440001,-4.129999,-17.52226983,1
4822875000,1900358000,63385000,4379006155,1557339006,162122540.1,31.15641107,16.809999,-2.630002,-13.52881618,1
5584455000,5303722000,3195095000,2816744401,3376774334,1829740175,6.808390919,16.49,-0.319999,-1.903622957,1
4917525000,5008082000,5013051000,2071628940,2747002244,3143602919,6.078978022,15.25,-1.24,-7.519708914,1
-4129615000,-3670291000,-3365582000,-2598164891,-1934210351,-1899587131,-14.8524444,21.120001,1.200001,6.024101406,1
-327315000,-1782136000,-2258413000,285560739.1,-975407660.3,-1073690377,19.24955858,19.309999,-1.810002,-8.570084821,1
-110155000,-1807369000,-2606798000,-68825805.6,253757734,-55119537.77,22.10926706,20.950001,-1.439998,-6.431433963,1
4000375000,1522850000,-152961000,2839101259,903058091.6,794152485.7,2.586995007,19.889999,-1.060002,-5.059675176,1
-280160000,613181000,-144293000,-114147154.2,525187725.8,-238899340.2,21.37365744,19.43,-1.539999,-7.343820093,1
4312115000,1617507000,1580512000,4187278971,1674077457,1504225840,24.11774148,17.33,-2.1,-10.80802882,1
236990000,1806283000,845155000,1292810305,2382943610,1308921054,-7.041920575,18.33,1,5.77034045,1
-159965000,874599000,1708258000,745172638.8,1610775599,2231542705,17.36508119,16.85,-1.48,-8.074195308,1
-205490000,-983671000,-19393000,636610608.7,143015059.8,920802893.2,-5.826968826,17.290001,0.440001,2.611281899,1
-3891255000,-1611453000,-1661586000,-1645255751,-173776440.4,-232711123.3,-7.215457246,18.549999,1.259998,7.287437404,1
60155000,-1588752000,-836385000,893617040.9,-224291570.9,283039909.6,18.05942624,17.23,-1.319999,-7.115897958,1
36495000,-675980000,-1529873000,2109370611,1217654120,364369352.2,-0.049639644,16.959999,-0.270001,-1.567040046,1
95745000,798716000,69659000,2532978266,2525799554,1792512245,16.44659659,15.34,-1.619999,-9.551881459,1
-3537735000,-1484804000,-1547971000,-3357392775,-2099868064,-2016276456,-2.826477894,16.870001,0.18,1.078490049,1
-355000,-1441540000,-771651000,118092055.5,-1334403322,-1170383332,18.53770938,15.42,-1.450001,-8.595144719,1
-46350000,-709195000,-1433705000,1721035060,447062337.1,-630924674.9,-9.048989263,16,0.58,3.761348898,1
-101480000,611014000,-50004000,1699982056,2020610178,1071436657,20.03751256,15.61,-0.39,-2.4375,1
36880000,-697880000,-24084000,1920135393,1524077739,1796464593,-4.982268953,15.66,0.05,0.320307495,1
453185000,938407000,148058000,1699140864,2051504328,1743676247,18.18441082,13.97,-1.69,-10.79182631,1
-223655000,-1501485000,-873216000,771947266.8,-386544771.1,-85558442.28,9.098881883,14.67,-0.44,-2.911978822,1
-80985000,928129000,247054000,-3085048912,-991765315.3,-357159650.5,5.104749175,19.969999,0.309999,1.57680061,1
3255940000,1215611000,1456155000,-472176955.5,-1533710323,-655300787.9,27.90526094,16.83,-3.139999,-15.72358116,1
77345000,-2455756000,-3474873000,-84517661.45,-1486872298,-2473616766,27.42560818,30.32,-5.7,-15.82454192,1
176805000,1580939000,671208000,-1731462859,-122620162.2,-369416420.1,-11.25240867,27.799999,2.189998,8.551338987,1
-97135000,-1607508000,-2406387000,-2182242884,-2114213623,-1145072694,0.944411531,26.83,-0.799999,-2.895400032,1
4328730000,1712479000,102359000,1954198605,-40596340.43,-709125681.1,15.2925646,24.5,-2.33,-8.68430861,1
4254335000,4244825000,2528626000,3677164188,2500908008,988808243,1.590129899,22.549999,-1.950001,-7.959187755,1
4181085000,4264532000,4254793000,3671675017,3816347516,2985782286,11.55493364,20.940001,-1.609998,-7.139681026,1
4356530000,4246855000,4280563000,4092779314,3782958598,3842312404,15.37488714,19.540001,-1.4,-6.685768544,1
66045000,1786647000,2570158000,1499963720,2594248094,2887211357,-3.015311755,19.4,-0.140001,-0.716484098,1
232035000,1019328000,1848635000,1219616411,1793160316,2424951034,6.728374619,18.4,-1,-5.154639175,1
4302805000,1787610000,1793947000,3175286587,1987682997,2114023405,7.443162016,17.42,-0.98,-5.326086957,1
3823020000,4087667000,2482583000,1854144862,2396803036,1864561826,0.61742419,17.08,-0.34,-1.951779564,1
3300075000,3532477000,3805756000,1320502335,1783986206,2169144541,1.086841928,16.17,-0.91,-5.327868852,1
-254335000,1248794000,2087489000,-366442139.9,165037294.8,859181555.8,-3.982063317,17.67,1.5,9.276437848,1
-3523255000,-1586170000,-140139000,-2527866502,-1182609507,-556234094.6,1.057388536,18.030001,0.360001,2.037357102,1
50850000,-1354525000,-786045000,690963065.1,-644971139.5,-375764930.3,33.18152075,16.049999,-1.980002,-10.98170765,1
3670860000,1483768000,69212000,3513392846,1789057398,532403150.7,5.858936889,15.05,-0.999999,-6.230523753,1
3441375000,3548255000,2131062000,3109263541,3301792842,2222769212,-0.213714434,14.98,-0.07,-0.465116279,1
-3479645000,-1434741000,-19726000,-2071091684,-496379297.5,589640029.1,-7.074984606,16.700001,0.950001,6.031752381,1
401530000,-1121311000,-544153000,344532536.1,-430660668.9,72337250.44,10.6011032,14.45,-2.250001,-13.47305907,1
155690000,777853000,-130335000,402404757.1,-558105261.7,-1071506359,19.96006109,22.73,-1.659999,-6.80606424,1
-1461395000,-2843361000,-1623992000,-1807710684,-3025655648,-1934386985,12.66026522,18.700001,-2,-9.661835282,1
-668630000,435720000,-524246000,1463074089,1045371351,495361187,3.308457644,26.690001,-0.899999,-3.262047843,1
-4985985000,-4993674000,-5123769000,-1936447743,-1507541536,-990133534.9,-7.703453618,28.139999,1.849998,7.036888283,1
-401940000,-2132595000,-3088851000,2427463959,263008146,-184206346,13.15113169,25.4,-2.739999,-9.737025932,1
4633795000,1599729000,-221264000,4598089410,3275948021,1550149459,11.34602431,24.110001,-1.289999,-5.07873622,1
4791105000,4740806000,2682425000,4148590043,4348155908,3550039483,11.50813396,22.309999,-1.800002,-7.465789819,1
287525000,2044870000,2926749000,496001382.1,2027170602,2867354326,-3.311717104,21.639999,-0.67,-3.003137741,1
-4289670000,-1513989000,258079000,419046498.9,1110212429,1926254893,-0.018392023,20.530001,-1.109998,-5.129381013,1
-44070000,-1771674000,-760552000,3630787024,1701097814,1734524662,10.2114354,19.379999,-1.150002,-5.601568164,1
82030000,-788166000,-1691870000,173838881,1559263034,963311556.8,-8.925798494,20.98,1.600001,8.255939538,1
213300000,955328000,84098000,284078443.1,928727351.8,1600713963,3.14227746,20.719999,-0.260001,-1.239280267,1
4217730000,1795168000,1762564000,3957861284,1777555502,1709495755,8.891140682,19.110001,-1.609998,-7.770260993,1
-115150000,1637906000,882806000,439163081.1,1822678440,1080868867,1.660615622,19.809999,0.699998,3.662993006,1
-4468345000,-1880395000,-123276000,-3820952704,-1389202827,142596048.3,-1.10435036,20.549999,0.74,3.735487316,1
115785000,-1693900000,-893415000,188599662.6,-1290901690,-513085443.3,25.88084904,17.700001,-2.849998,-13.86860408,1
4743180000,1951429000,133091000,4727354334,1985622398,400280584.5,8.047691019,17.09,-0.610001,-3.446333139,1
4874155000,4837079000,2944612000,4768055063,4770253905,2928132757,12.37123082,16.700001,-0.389999,-2.282030427,1
5565815000,5247642000,5098429000,3002531425,3682121601,4045565316,-4.434363895,16.860001,0.16,0.958083775,1
5509055000,5434936000,5266447000,1742067009,2625976782,3204555114,0.889323088,17.35,0.489999,2.906280966,1
163265000,2409756000,3393443000,-694002290.1,152794306,1271825056,-11.30482677,18.67,1.32,7.608069164,1
-301765000,845230000,2115569000,-942913518.9,-228504044.1,180860938,5.024367454,18.34,-0.33,-1.76754151,1
4207455000,1535790000,1687935000,1234977724,-201241510.9,27807469.67,0.155723235,18.049999,-0.290001,-1.581248637,1
4227705000,4185738000,2411867000,2306537714,2007398207,792445222.7,9.742869288,16.5,-1.549999,-8.587252553,1
295385000,1898130000,2646677000,2383282415,2008788047,1908611598,-2.213834848,16.92,0.42,2.545454545,1
335950000,852645000,25205000,-203236392.9,-853870178.2,-1151314438,8.992453061,14.85,-1.41,-8.671586716,1
-106090000,-1682075000,-2495535000,1120605895,242973358,-180720928.8,0.988974847,14.72,-1.19,-7.479572596,1
127275000,-746191000,-71374000,1059393417,38904596,238901811.1,-11.79133445,16.33,0.38,2.382445141,1
-169560000,743983000,-43897000,1516443112,1126766384,423982847.4,14.42333432,15.2,-1.13,-6.919779547,1
285930000,918305000,91765000,87778501.78,86173579.43,487353412.6,32.91051804,14.42,-1.4,-8.849557522,1
41780000,-1457335000,-2144097000,219756272.7,197044183.2,-483898335.5,6.857553858,19.370001,-0.769998,-3.823227598,1
-522705000,-3135980000,-2371851000,687268657.5,-1858296400,-1336162132,27.58588374,18.75,-5.1,-21.3836478,1
4313775000,1397480000,-984765000,3984933201,1926159115,-183847742.6,26.91088333,16.639999,-2.110001,-11.25333867,1
4432280000,4399285000,2426585000,4090685645,4128560028,2708168361,21.79722828,15.63,-1.009999,-6.069705894,1
4040855000,4159317000,4228308000,2185074484,2845993100,3286140203,3.17362005,14.77,-0.86,-5.502239283,1
-99745000,1672888000,2541185000,39809492.45,1380363570,2089212952,-11.17397576,15.58,0.81,5.48408937,1
125500000,747129000,1646593000,1963128965,1140406093,1667243278,8.675356121,14.96,-0.62,-3.979460847,1
152415000,-615127000,46168000,1565331738,1393181817,1034682285,-1.420096276,14.76,-0.2,-1.336898396,1
1475000,813244000,81273000,1295408666,1814206152,1616481400,16.28334323,13.2,-1.56,-10.56910569,1
3430420000,1337637000,1433429000,1460177438,1037426286,1469285403,-2.668299493,13.54,0.34,2.575757576,1
-3862300000,-3980628000,-4114600000,-2743947609,-2590253860,-2199553974,-2.174802651,22.51,0.43,1.947463768,1
-50900000,-1580348000,-2419884000,241105817.7,-873771939.3,-1394701330,48.17059418,18.709999,-3.800001,-16.88139049,1
3826495000,1518145000,-24502000,2541050407,944918272.4,-32937717.15,8.357633155,18.74,0.030001,0.160347416,1
5090540000,4566835000,2781155000,2904704354,2975408157,1766534150,24.63613625,14.38,-4.36,-23.26574173,1
6357895000,5616231000,5091864000,2328990827,2270380068,2528957365,2.346613989,14.74,0.36,2.503477051,1
731795000,2963486000,3600513000,2102457031,2597109425,2468662720,-3.075858991,14.17,-0.57,-3.867028494,1
-5177625000,-1669888000,618467000,2116611926,1752217851,2198732507,-0.253781316,14.48,0.31,2.187720536,1
-411670000,-2280137000,-907475000,2299017417,2581956358,2183912164,16.43481916,13.37,-1.11,-7.665745856,1
-642120000,-2551840000,-1682104000,-1793414815,-2999443849,-2598007020,0.667540946,14.12,0.05,0.355366027,1
3837365000,1161247000,-713022000,-471221101.8,-1167817544,-2180369323,9.79203762,12.14,-1.98,-14.02266289,1
3875275000,3848538000,2060735000,1733224385,754726404.4,-118320392.3,5.770866085,11.79,-0.35,-2.883031301,1
4178570000,4061243000,3981429000,3939427319,2712776834,1733927364,1.257870633,12.22,0.43,3.647158609,1
4351200000,4217498000,4126304000,2676463873,3084577976,2551760767,-3.098502501,12.64,0.42,3.436988543,1
549815000,-638112000,-1226547000,30389787.89,-148171609.7,-597813942,8.841506603,12.85,-1.19,-8.475783476,1
329125000,939695000,240676000,1108246965,756654411.7,321817026.5,13.16184246,11.07,-0.7,-5.947323704,1
-3839360000,-3603510000,-3557710000,2742430347,1640116654,912917683.3,-4.057676258,11.99,0.11,0.925925926,1
-85420000,-1537378000,-2147472000,1677258234,1864596242,1422331815,0.19179185,11.81,-0.18,-1.501251043,1
3862160000,1482722000,-7964000,648825423.3,1511963808,1691953955,-0.172173176,11.93,0.12,1.016088061,1
3702840000,3777458000,2219400000,2431534804,1472372354,1773282300,16.57770014,10.97,-0.96,-8.046940486,1
244460000,1648786000,2383216000,1567532176,1802670049,1372850001,-7.213703668,11.37,0.4,3.646308113,1
169820000,870378000,1597956000,-558829277.2,574979007.7,1062588646,0.771886567,11.29,-0.08,-0.703605981,1
3529215000,1529683000,1543434000,745359898.3,365692815.1,813390974.2,2.359873827,11.45,0.16,1.417183348,1
3643840000,3581885000,2231307000,2402866376,1337017363,886686819.2,5.237122653,10.88,-0.57,-4.978165939,1
3576480000,3596604000,3571046000,1422750063,1886141715,1347817260,0.488043143,10.85,-0.03,-0.275735294,1
3412375000,3498309000,3537782000,976642042.8,1279763387,1636353380,0.256555306,11.07,0.22,2.02764977,1
3435320000,3438671000,3487195000,2337417352,1757650696,1699395374,3.39942765,10.74,-0.33,-2.98102981,1
3648250000,3545960000,3511314000,3178865573,2605587755,2129686517,-1.742054882,11.97,1.23,11.45251397,1
51610000,1464798000,2124422000,2047169006,2568256518,2389607658,-1.733253144,11.76,-0.21,-1.754385965,1
-79655000,717647000,1437760000,2385288433,2407971090,2635095403,3.347729579,11.49,-0.27,-2.295918367,1
-47880000,-1465455000,-2102419000,-502257056.6,-981130437.3,-651219200.8,1.288173692,12.3,0.44,3.70994941,1
-3107680000,-3140301000,-1804219000,856082123.4,-76361613.92,154346236.2,-1.786567736,12.5,-0.46,-3.549382716,1
63775000,-1178297000,-1843172000,2159541013,1350724880,564214803.1,11.60501801,11.53,-0.97,-7.76,1
-159590000,-1369228000,-1960794000,-181651598.9,-759144925.5,-199250722.2,25.47956827,14.66,-1.3,-8.145363409,1
-222565000,-794235000,-1389112000,1566658607,274886844.2,-262288187.9,-8.662607307,14.42,-0.24,-1.637107776,1
-3394870000,-1516493000,-1466297000,-958912173.9,294101777.5,-142893787.8,-5.106084112,14.93,0.51,3.536754508,1
63760000,-1294686000,-742496000,-297400042.2,-299676377.9,315920991,22.4440118,14.15,-0.78,-5.224380442,1
72030000,-648010000,-1316384000,341030323.1,-308972766.4,-306632748.7,-9.081860557,14.63,0.48,3.392226148,1
93645000,800077000,77368000,7685292.704,407968175.2,-47679835.18,32.33833033,10.84,-3.79,-25.90567327,1
78210000,-1395611000,-716533000,-1682803739,-1452860902,-659332788,10.40462155,14.66,-0.93,-5.965362412,1
4072290000,1626416000,127800000,687137565.3,-709230972.1,-880460003.3,19.16906749,12.04,-2.62,-17.87175989,1
3498995000,3777739000,2245340000,1459001663,1124659779,47906682.59,13.48808368,10.93,-1.11,-9.219269103,1
3193200000,3380751000,3605995000,1537811227,1377510827,1181779850,5.727542369,10.72,-0.21,-1.921317475,1
3301735000,3254247000,3358932000,1649756199,1717992872,1551065390,7.771368963,10.02,-0.7,-6.529850746,1
-231595000,534757000,973534000,-192328313.9,270486434.1,-59533791,15.26203481,11.19,-1.35,-10.76555024,1
2950230000,1050915000,1134313000,1164830118,153931265,347054570.7,2.225517153,11.11,-0.08,-0.714924039,1
-53810000,1138026000,475884000,934861886,1223452973,529979452.5,-1.879229651,10.89,-0.22,-1.98019802,1
32435000,608525000,1182304000,1634482599,1204024166,1306697464,17.52715529,10.3,-0.59,-5.417814509,1
3119645000,1256924000,1232821000,1725315213,1699668173,1390967360,4.530240955,9.9,-0.4,-3.883495146,1
-313765000,-1472613000,-819130000,68326886.43,-1073791916,-1224593402,3.311098396,13.19,-1.07,-7.503506311,1
2782820000,923803000,-261285000,2019588002,881414082.5,-151027517.8,28.3431325,11.35,-1.84,-13.94996209,1
-3900000,1111854000,429498000,672944383.5,1179019081,700426108.3,-9.944762818,12.25,0.9,7.929515419,1
-2815940000,-1134846000,-14028000,-1284303440,-199492836.8,428702701.4,-7.418225756,12.23,-0.02,-0.163265306,1
-128905000,-1197589000,-616310000,-1977346815,-1610591374,-778621660.5,4.905698998,11.28,-0.95,-7.767784137,1
2633240000,984845000,-98861000,-1067584318,-1382418732,-1336224466,1.430730582,11.32,0.04,0.354609929,1
2707640000,2668988000,1558142000,1035646817,-36668720.45,-590196862.7,2.47692063,11.7,0.38,3.356890459,1
2685620000,2688440000,2669072000,1875611996,1350002781,530340434.9,10.96606393,11.22,-0.48,-4.102564103,1
2990885000,2879171000,2816534000,1647598602,1760434067,1448420567,18.00691593,10.59,-0.63,-5.614973262,1
3029420000,2942561000,2884193000,529341946.7,1000617180,1291501298,6.275796753,10.13,-0.46,-4.343720491,1
-389765000,1041647000,1646332000,-428112651.1,154547947.7,593662769.8,-26.57273039,12.23,2.1,20.73050346,1
-57925000,429438000,1110645000,168458773.2,-78357636.59,193497757.8,10.45965589,11.63,-0.6,-4.905968929,1
10240000,-703493000,-163395000,621749180.6,329306572.9,111146366.5,-0.5983962,11.55,-0.08,-0.687876182,1
-3328210000,-1319996000,-1352406000,-522024388.8,-44046597.73,-17076410.09,-4.992063454,12.12,0.57,4.935064935,1
-5365000,-1339647000,-663692000,672566474.9,403016480,413321384.4,36.2896737,10.73,-1.39,-11.46864686,1
3261340000,1295233000,-27821000,2923331071,1575820709,1095035968,3.388895112,10.58,-0.15,-1.397949674,1
3299485000,3290311000,1969916000,3153061525,3058220947,2114917414,0.365198042,10.5,-0.08,-0.756143667,1
-23205000,1292158000,1955151000,2036138351,2439909926,2614400074,-3.465491802,10.44,-0.06,-0.571428571,1
-215965000,-722241000,26954000,1228514352,385887883.3,775459386.6,-6.076567213,10.21,0.62,6.465067779,1
-127390000,453565000,-107129000,-585214400.6,260984980.2,21743791.7,0.196913661,10.17,-0.04,-0.391772772,1
3249570000,1264686000,1187964000,-197317942.8,-110438655.3,295435683.5,8.136323343,9.87,-0.3,-2.949852507,1
3312325000,3245931000,1923888000,1983116942,791325825.7,519697427.9,3.19917705,9.55,-0.32,-3.242147923,1
3190270000,3267833000,3238401000,2866298115,2396555831,1464215457,1.711993848,9.51,-0.04,-0.418848168,1
3205825000,3195273000,3245314000,3143619368,2972524447,2623954147,-0.019997531,9.45,-0.06,-0.630914826,1
3134290000,3164123000,3170989000,2825796642,2957627902,2905561777,-0.368610331,9.51,0.06,0.634920635,1
3042985000,3092595000,3126382000,1810052468,2275212513,2546628063,-1.7982034,9.63,0.12,1.261829653,1
3031120000,3041039000,3074761000,1959610097,2044073505,2276173189,1.93951361,9.19,-0.44,-4.569055036,1
80275000,1257813000,1855528000,2816607793,2299610730,2242586124,-2.027220911,9.65,0.46,5.005440696,1
-2684270000,-985483000,154795000,920042528.8,1681467081,1715182609,-3.403448502,10.33,0.68,7.046632124,1
-3600325000,-1503492000,-1480809000,1479935935,1792273303,1938072255,-13.07459508,13.13,1.54,13.28731665,1
-123090000,-1522271000,-817067000,674875535.1,1341439283,1595829745,19.28596911,11.76,-1.37,-10.43412034,1
6275000,-732631000,-1462238000,-213565737.3,-41716736.35,641523186.2,-7.389705215,11.43,-0.33,-2.806122449,1
-148310000,574811000,-107305000,-681327869.9,-133007254.3,-45294081.35,3.11439237,10.65,-0.78,-6.824146982,1
3168130000,1211184000,1240100000,1395988303,297398498.1,336703452.5,12.51859534,9.73,-0.92,-8.638497653,1
284885000,1405265000,688256000,581248877.8,759344749.4,239166063.9,-2.211566785,9.88,0.15,1.541623844,1
-706585000,299570000,1041595000,-448857389.6,273932901.2,495102141.1,2.273898218,9.67,-0.21,-2.125506073,1
-828540000,-1191031000,-358779000,-449183600.1,-553779646.1,-36945366.8,-4.297902912,9.87,0.2,2.068252327,1
-3384020000,-3591261000,-3702921000,-1562871688,-2398697629,-1591370975,-0.247584905,11.02,-0.31,-2.736098853,1
31700000,-1365592000,-2176562000,629555935.5,-518548770.1,-1423873703,6.36188114,10.16,-0.86,-7.80399274,1
3199275000,1280105000,-67558000,2224559767,1419206366,390586418.7,11.9812089,9.58,-0.58,-5.708661417,1
3099050000,3157765000,1892155000,2918695142,2489392095,1864212385,7.005523668,9.34,-0.24,-2.505219207,1
3323815000,3235329000,3229046000,1198392811,1899335566,1952920060,-0.171445296,9.92,0.58,6.209850107,1
6655000,1287146000,1907045000,-2000085203,-389455353.8,607122537.9,-2.598955789,10.18,0.26,2.620967742,1
-3486200000,-1379253000,-63623000,-3486200000,-2583297122,-1315139916,-8.476773473,10.49,0.31,3.04518664,1
1146945000,-717547000,-235800000,79869467.5,-1357792319,-1465326294,12.72156059,9.42,-1.07,-10.20019066,1
-145080000,788909000,424169000,-197017149.6,154508721,218628757,-10.1293848,11.04,0.86,8.447937132,1
461880000,678778000,1026818000,442011168.6,635694411.4,592474471.5,15.47451818,9.77,-1.27,-11.50362319,1
3452955000,1675451000,1415526000,3153819738,1491996076,1271123269,-0.777189485,9.15,-0.62,-6.345957011,1
3616960000,3534217000,2322127000,1421341843,2149071521,1376105152,-2.249434999,9.22,0.07,0.765027322,1
3465940000,3510688000,3490950000,1487054933,1772526756,2140618237,2.922974701,9.22,0,0,1
3239635000,3376021000,3435826000,2939310659,2033508691,2041671987,-0.257425484,9.52,0.3,3.253796095,1
3348065000,3304090000,3373529000,706920443.7,1634325062,1465452282,-3.473298237,10.08,0.56,5.882352941,1
-61435000,1281282000,1940893000,487988004.3,987590491.1,1512303554,-1.51720952,9.82,-0.26,-2.579365079,1
32485000,697900000,1339933000,2985261560,1618109115,1574470402,5.409249907,9.88,0.06,0.610997963,1
3607645000,1455814000,1424981000,3291642095,3037878193,2108904352,-0.749235411,10.16,0.28,2.834008097,1
-376000000,1224193000,584123000,173191072.3,1490507062,1921709472,-12.78596273,11.66,1.5,14.76377953,1
-273960000,475218000,1258274000,672347.9126,623434461,1351563991,11.36338002,11.91,0.25,2.144082333,1
48290000,-891012000,-185876000,975249215.9,66167590.22,459510584.9,-2.18317795,12.22,0.31,2.602854744,1
-21020000,752656000,-108334000,1487579340,1606982795,790350518.4,4.341035587,11.27,-0.95,-7.774140753,1
187315000,-1806126000,-665257000,-815136836.1,-2383380543,-1170803851,25.38305469,29.059999,-4.4,-13.15003028,1
4867930000,1897133000,-1767000,2500147053,284889229.5,-1127281931,10.71489569,25.610001,-3.449998,-11.87198251,1
3764330000,4368198000,2554244000,1776124907,2291821255,884424638.8,2.04007802,24.969999,-0.640002,-2.499031531,1
3738305000,3807007000,4195360000,2832124821,2328441795,2488133731,10.49148202,19.26,-5.709999,-22.86743784,1
-310760000,-1906051000,-2592915000,431774947.5,-1217331301,-2050699865,3.992025097,19.59,-2.879999,-12.81708557,1
3796630000,1315032000,-290426000,2892962861,1377046959,-37447877.26,8.727710518,18.73,-0.86,-4.389994895,1
3540750000,3660266000,2051322000,2392715886,2632017831,1708388906,2.11069795,18.360001,-0.369999,-1.975435131,1
-11290000,1443538000,2222286000,2294080945,2394381162,2553360700,-0.388049655,17.76,-0.600001,-3.267979125,1
-90475000,617595000,1377852000,2588911172,2429859829,2451467012,3.577493005,16.540001,-1.219999,-6.869363739,1
-102855000,648232000,-104097000,728415033.8,597089329.5,144705716.3,12.09838889,21.1,-2.520001,-10.66892842,1
3371575000,1282670000,1321553000,2779864896,1572221467,1203402187,11.23286445,20.059999,-1.040001,-4.928914692,1
-60365000,1286780000,1977415000,-515350830.8,616386583.1,1252203240,-21.68200492,21.49,2.549999,13.46356318,1
-118370000,552699000,1246441000,-2161062875,-1286112131,-274700088.7,-2.737419426,21.77,0.28,1.302931596,1
3303445000,1298453000,1273558000,-614577700.2,-1120695287,-884183987.5,17.61798908,20.469999,-1.300001,-5.971525034,1
-103650000,472380000,-184608000,228467472,-50445357.53,-386305716.3,1.950764155,17.84,-0.18,-0.998890122,1
-3931120000,-1691794000,-1652476000,-204991303.4,619436656.2,-86041768.6,-2.39417393,15.9,-0.07,-0.438321853,1
-262125000,-1745653000,-981258000,2468815130,856478263.9,1052273715,13.5791866,14.77,-1.13,-7.106918239,1
3282590000,1146835000,-311837000,972056456.5,1578812932,800589087.3,3.712199297,14.75,-0.02,-0.135409614,1
-239805000,1178079000,455746000,839264134.9,1183679792,1517642997,4.999036837,14.71,-0.04,-0.271186441,1
95965000,657210000,1303461000,2534761219,1591822121,1570579897,15.92399683,13.42,-1.29,-8.769544528,1
-3366075000,-3295980000,-1957507000,-390658839.8,415451004,1156601493,-18.66215551,17.02,3.8,28.74432678,1
-87920000,-1325019000,-1958641000,646992843,325079273.9,623906465.2,19.37390618,14.94,-2.08,-12.22091657,1
-337160000,-967258000,-1498878000,-151538953.7,-132803675.6,-87480548.8,-12.01512701,15.43,0.49,3.27978581,1
-275620000,479406000,-212848000,148541311,488893005.1,287905870.9,18.54144101,13.46,-1.97,-12.76733636,1
3530320000,1215994000,1222140000,2166584496,838967368.9,835726479,3.680134271,12.74,-0.72,-5.349182764,1
3447150000,3511180000,1974676000,1527088239,1899677958,1103568719,-0.929895579,12.4,-0.34,-2.668759812,1
-173975000,584533000,-111688000,-1004707003,-1123641985,-1046045685,3.98673855,16.85,-1.06,-5.918481295,1
3319635000,3376785000,1957640000,-257641501.1,16342346.62,-679263273.9,6.120087162,15.6,-0.49,-3.045369795,1
581090000,1725705000,2295115000,676276844.1,-339661057.2,-129665306.7,-19.16889154,16.139999,0.539999,3.461532051,1
520975000,1043533000,1652462000,510678198.5,1032504551,236470047.8,18.84646814,14.97,-1.169999,-7.249064885,1
2754100000,1374361000,1438271000,2209289286,1107377686,1256362092,20.24243748,13.37,-1.6,-10.68804275,1
2802410000,2822950000,1880174000,2317632274,2357040026,1573182046,21.23658877,12.69,-0.68,-5.086013463,1
3056945000,2905605000,2884900000,2381002180,2251240673,2299643041,4.901689081,12.64,-0.05,-0.394011032,1
49555000,1251130000,1752175000,115207130,1113264714,1449336198,-16.68777034,13.63,0.99,7.832278481,1
-71525000,579766000,1204079000,416568212.4,657443225.6,1142069583,17.39309126,12.58,-1.05,-7.703595011,1
2717845000,1023454000,1092655000,1913988038,893328444.8,894991709.5,-1.761430251,12.18,-0.4,-3.179650238,1
-212595000,401027000,-188144000,404517210,885607124.6,283132254.6,13.0190338,13.45,-1.19,-8.128415301,1
-3042930000,-3112092000,-3118918000,-547352039.9,-28106061.24,413813611,-5.005592094,14.88,0.23,1.56996587,1
-107435000,-1300965000,-1927728000,-1411892802,-1038772778,-528801879.8,4.282532274,14.16,-0.72,-4.838709677,1
2815530000,1078577000,-112447000,-141720288,-504184860.3,-558007491.6,7.362198096,13.22,-0.94,-6.638418079,1
